isn,prefixMetCode,Naam,Plaats,Jaar,Waardering
2679,9789490192,TransForum,Zoetermeer,2010,C
2678,9789490192,TransForum,Zoetermeer,2009,C
2677,9789490192,TransForum,Zoetermeer,2008,C
2676,9789490192,TransForum,Zoetermeer,2007,C
3897,9789490192,TransForum,Zoetermeer,2012,D
2685,9789078394,Triagilitas,Etten-Leur,2011,C
2684,9789078394,Triagilitas,Etten-Leur,2010,C
2683,9789078394,Triagilitas,Etten-Leur,2009,C
2682,9789078394,Triagilitas,Etten-Leur,2008,C
2681,9789078394,Triagilitas,Etten-Leur,2007,C
3781,9789078394,Triagilitas,Etten-Leur,2012,D
4372,97880263,Tribun EU,Brno,2012,D
2690,978905113,Tropenbos Foundation,Wageningen,2011,C
2689,978905113,Tropenbos Foundation,Wageningen,2010,C
2688,978905113,Tropenbos Foundation,Wageningen,2009,C
2687,978905113,Tropenbos Foundation,Wageningen,2008,C
2686,978905113,Tropenbos Foundation,Wageningen,2007,C
4417,978905113,Tropenbos Foundation,Wageningen,2013,D
3685,978905113,Tropenbos Foundation,Wageningen,2012,D
5047,978905113,Tropenbos International,Wageningen,2017,D
4811,978905113,Tropenbos International,Wageningen,2015,D
4732,978905113,Tropenbos International,Wageningen,2014,D
4648,97892990047,Tudor Rose / GEO,Geneva (Switzerland),2014,C
2695,97892990047,Tudor Rose / GEO,Geneva (Switzerland),2011,C
2694,97892990047,Tudor Rose / GEO,Geneva (Switzerland),2010,C
2693,97892990047,Tudor Rose / GEO,Geneva (Switzerland),2009,C
2692,97892990047,Tudor Rose / GEO,Geneva (Switzerland),2008,C
2691,97892990047,Tudor Rose / GEO,Geneva (Switzerland),2007,C
2700,97895212,Turku Centre for Computer Science,Turku,2011,C
2699,97895212,Turku Centre for Computer Science,Turku,2010,C
2698,97895212,Turku Centre for Computer Science,Turku,2009,C
2697,97895212,Turku Centre for Computer Science,Turku,2008,C
2696,97895212,Turku Centre for Computer Science,Turku,2007,C
3912,97895212,Turku Centre for Computer Science,Turku,2012,D
4271,97807748,UBC Press,Vancouver,2012,D
3382,978184472,UCL,London,2012,C
2705,978184472,UCL,London,2011,C
2704,978184472,UCL,London,2010,C
2703,978184472,UCL,London,2009,C
2702,978184472,UCL,London,2008,C
2701,978184472,UCL,London,2007,C
2710,9788587692,UFLA,Lavras,2011,C
2709,9788587692,UFLA,Lavras,2010,C
2708,9788587692,UFLA,Lavras,2009,C
2707,9788587692,UFLA,Lavras,2008,C
2706,9788587692,UFLA,Lavras,2007,C
3601,9788587692,UFLA,Lavras,2012,D
2715,97885386,UFRGS Editora,Porto Alegre,2011,C
2714,97885386,UFRGS Editora,Porto Alegre,2010,C
2713,97885386,UFRGS Editora,Porto Alegre,2009,C
2712,97885386,UFRGS Editora,Porto Alegre,2008,C
2711,97885386,UFRGS Editora,Porto Alegre,2007,C
4981,97885386,UFRGS Editora,Porto Alegre,2016,D
3597,97885386,UFRGS Editora,Porto Alegre,2012,D
4428,9789490011,Uitg. Stichting Werkgroep Adelsgeschiedenis,Zwolle,2013,D
3727,978906450,Uitgeverij 010,Rotterdam,2012,B
2720,978906450,Uitgeverij 010,Rotterdam,2011,B
2719,978906450,Uitgeverij 010,Rotterdam,2010,B
2718,978906450,Uitgeverij 010,Rotterdam,2009,C
2717,978906450,Uitgeverij 010,Rotterdam,2008,C
2716,978906450,Uitgeverij 010,Rotterdam,2007,C
4942,978905875,Uitgeverij Boom / SUN,Amsterdam,2016,C
3895,978946105,Uitgeverij Boom / SUN,Amsterdam,2012,C
2725,978946105,Uitgeverij Boom / SUN,Amsterdam,2011,C
2724,978946105,Uitgeverij Boom / SUN,Amsterdam,2010,C
2723,978946105,Uitgeverij Boom / SUN,Amsterdam,2009,C
2722,978946105,Uitgeverij Boom / SUN,Amsterdam,2008,C
2721,978946105,Uitgeverij Boom / SUN,Amsterdam,2007,C
4986,978908704,Uitgeverij Verloren BV,Hilversum,2016,C
4494,978908704,Uitgeverij Verloren BV,Hilversum,2013,C
3845,978908704,Uitgeverij Verloren BV,Hilversum,2012,C
2730,978908704,Uitgeverij Verloren BV,Hilversum,2011,C
2729,978908704,Uitgeverij Verloren BV,Hilversum,2010,C
2728,978908704,Uitgeverij Verloren BV,Hilversum,2009,C
2727,978908704,Uitgeverij Verloren BV,Hilversum,2008,C
2726,978908704,Uitgeverij Verloren BV,Hilversum,2007,C
3537,97860702,"UNAM, Instituto de Geografía",Mexico,2012,D
2735,97860702,"UNAM, Instituto de Geografía",Mexico,2011,D
2734,97860702,"UNAM, Instituto de Geografía",Mexico,2010,D
2733,97860702,"UNAM, Instituto de Geografía",Mexico,2009,D
2732,97860702,"UNAM, Instituto de Geografía",Mexico,2008,D
2731,97860702,"UNAM, Instituto de Geografía",Mexico,2007,D
4449,97892807,UNEP,"Nairobi, Kenya",2013,C
3874,97892807,UNEP,"Nairobi, Kenya",2012,C
2740,97892807,UNEP,"Nairobi, Kenya",2011,C
2739,97892807,UNEP,"Nairobi, Kenya",2010,C
2738,97892807,UNEP,"Nairobi, Kenya",2009,C
2737,97892807,UNEP,"Nairobi, Kenya",2008,C
2736,97892807,UNEP,"Nairobi, Kenya",2007,C
4007,978923,Unesco,Paris,2011,D
3869,978921,United Nations,New York,2012,B
2745,978921,United Nations,New York,2011,B
2744,978921,United Nations,New York,2010,B
2743,978921,United Nations,New York,2009,B
2742,978921,United Nations,New York,2008,B
2741,978921,United Nations,New York,2007,B
3875,97892808,United Nations University,Tokyo,2012,B
2750,97892808,United Nations University,Tokyo,2011,B
2749,97892808,United Nations University,Tokyo,2010,B
2748,97892808,United Nations University,Tokyo,2009,B
2747,97892808,United Nations University,Tokyo,2008,B
2746,97892808,United Nations University,Tokyo,2007,B
4068,978929230,United nations university. World institute for development economics research (UNU-WIDER),Helsinki,2010,C
3972,97899740,"Univ. de la República, Dep. de Publ.",Montevideo,2012,C
2755,97899740,"Univ. de la República, Dep. de Publ.",Montevideo,2011,C
2754,97899740,"Univ. de la República, Dep. de Publ.",Montevideo,2010,C
2753,97899740,"Univ. de la República, Dep. de Publ.",Montevideo,2009,C
2752,97899740,"Univ. de la República, Dep. de Publ.",Montevideo,2008,C
2751,97899740,"Univ. de la República, Dep. de Publ.",Montevideo,2007,C
4104,97880223,Univ. Komenského,Bratislava,2011,C
4058,9789639821,Univ. of Kaposvár,Kaposvár,2010,D
4398,97860700,Universidad Autónoma de Yucatán,"Mérida, MX",2012,D
3946,978970757,Universidad Autónoma del Estado de México,Toluca,2012,C
2760,978970757,Universidad Autónoma del Estado de México,Toluca,2011,C
2759,978970757,Universidad Autónoma del Estado de México,Toluca,2010,C
2758,978970757,Universidad Autónoma del Estado de México,Toluca,2009,C
2757,978970757,Universidad Autónoma del Estado de México,Toluca,2008,C
2756,978970757,Universidad Autónoma del Estado de México,Toluca,2007,C
3590,978848102,Universidad de Cantabria,Santander,2012,C
2765,978848102,Universidad de Cantabria,Santander,2011,C
4053,97884693,Universidad de Cantabria,Madrid,2010,C
2764,978848102,Universidad de Cantabria,Santander,2010,C
2763,978848102,Universidad de Cantabria,Santander,2009,C
2762,978848102,Universidad de Cantabria,Santander,2008,C
2761,978848102,Universidad de Cantabria,Santander,2007,C
3580,97884338,Universidad de Granada,Granada,2012,C
2770,97884338,Universidad de Granada,Granada,2011,C
2769,97884338,Universidad de Granada,Granada,2010,C
2768,97884338,Universidad de Granada,Granada,2009,C
2767,97884338,Universidad de Granada,Granada,2008,C
2766,97884338,Universidad de Granada,Granada,2007,C
3592,978848371,Universidad de Murcia,Murcia,2012,C
2775,978848371,Universidad de Murcia,Murcia,2011,C
2774,978848371,Universidad de Murcia,Murcia,2010,C
2773,978848371,Universidad de Murcia,Murcia,2009,C
2772,978848371,Universidad de Murcia,Murcia,2008,C
2771,978848371,Universidad de Murcia,Murcia,2007,C
4001,97884694,Universidad de Valladolid,Madrid,2011,D
4456,978958772,Universidad Externado de Colombia,Bogotá,2013,C
3927,978958710,Universidad Externado de Colombia,Bogotá,2012,C
2780,978958710,Universidad Externado de Colombia,Bogotá,2011,C
2779,978958710,Universidad Externado de Colombia,Bogotá,2010,C
2778,978958710,Universidad Externado de Colombia,Bogotá,2009,C
2777,978958710,Universidad Externado de Colombia,Bogotá,2008,C
2776,978958710,Universidad Externado de Colombia,Bogotá,2007,C
2785,97897032,Universidad Nacional Autónoma de México,México,2011,C
2784,97897032,Universidad Nacional Autónoma de México,México,2010,C
2783,97897032,Universidad Nacional Autónoma de México,México,2009,C
2782,97897032,Universidad Nacional Autónoma de México,México,2008,C
2781,97897032,Universidad Nacional Autónoma de México,México,2007,C
3944,97897032,Universidad Nacional Autónoma de México,México,2012,D
4377,978972789,Universidade de Aveiro,"Aveiro, Portugal",2013,D
3591,978848158,"Universidade de Vigo, Servicio de Publicacións",Vigo,2012,C
2790,978848158,"Universidade de Vigo, Servicio de Publicacións",Vigo,2011,C
2789,978848158,"Universidade de Vigo, Servicio de Publicacións",Vigo,2010,C
2788,978848158,"Universidade de Vigo, Servicio de Publicacións",Vigo,2009,C
2787,978848158,"Universidade de Vigo, Servicio de Publicacións",Vigo,2008,C
2786,978848158,"Universidade de Vigo, Servicio de Publicacións",Vigo,2007,C
4200,9789898472,Universidade do Algarve,Faro,2010,D
4682,97897299101,"Universidade do Porto, Faculdade de Engenharia",Porto,2014,C
4363,9788895814,Università La Sapienza,Roma,2013,D
4676,97884697,Universitat de Barcelona,Universitat de Barcelona,2014,C
4689,97884370,"Universitat de València, Servei de Publicacions",València,2014,C
3587,978847653,Universitat Politècnica de Catalunya,Barcelona,2012,C
2795,978847653,Universitat Politècnica de Catalunya,Barcelona,2011,C
2794,978847653,Universitat Politècnica de Catalunya,Barcelona,2010,C
2793,978847653,Universitat Politècnica de Catalunya,Barcelona,2009,C
2792,978847653,Universitat Politècnica de Catalunya,Barcelona,2008,C
2791,978847653,Universitat Politècnica de Catalunya,Barcelona,2007,C
4063,9789490695,Universiteit Gent,Gent,2010,C
3702,978905681,Universiteit Maastricht,Maastricht,2012,C
4004,97890817365,Universiteit Maastricht,Maastricht,2011,C
2800,978905681,Universiteit Maastricht,Maastricht,2011,C
2799,978905681,Universiteit Maastricht,Maastricht,2010,C
2798,978905681,Universiteit Maastricht,Maastricht,2009,C
2797,978905681,Universiteit Maastricht,Maastricht,2008,C
2796,978905681,Universiteit Maastricht,Maastricht,2007,C
4264,978908672,"Universiteit Utrecht, Copernicus Institute",Utrecht,2012,C
4655,97890393,"Universiteit Utrecht, Faculteit Geneeskunde",Utrecht,2014,C
4510,97890393,"Universiteit Utrecht, Faculteit Geneeskunde",Utrecht,2013,C
3667,97890393,"Universiteit Utrecht, Faculteit Geneeskunde",Utrecht,2012,C
2805,97890393,"Universiteit Utrecht, Faculteit Geneeskunde",Utrecht,2011,C
2804,97890393,"Universiteit Utrecht, Faculteit Geneeskunde",Utrecht,2010,C
2803,97890393,"Universiteit Utrecht, Faculteit Geneeskunde",Utrecht,2009,C
2802,97890393,"Universiteit Utrecht, Faculteit Geneeskunde",Utrecht,2008,C
2801,97890393,"Universiteit Utrecht, Faculteit Geneeskunde",Utrecht,2007,C
3764,9789076894,Universiteit van Amsterdam,Amsterdam,2012,C
4133,9789491407,Universiteit van Amsterdam,Amsterdam,2012,C
4108,9789076894,Universiteit van Amsterdam,Amsterdam,2011,C
3763,9789076894,Universiteit van Amsterdam,Amsterdam,2010,C
3299,978086886,Universiteit van die Oranje-Vrystaat,Bloemfontein,2012,C
2810,978086886,Universiteit van die Oranje-Vrystaat,Bloemfontein,2011,C
2809,978086886,Universiteit van die Oranje-Vrystaat,Bloemfontein,2010,C
2808,978086886,Universiteit van die Oranje-Vrystaat,Bloemfontein,2009,C
2807,978086886,Universiteit van die Oranje-Vrystaat,Bloemfontein,2008,C
2806,978086886,Universiteit van die Oranje-Vrystaat,Bloemfontein,2007,C
3720,978905989,University,Gent,2012,C
2815,978905989,University,Gent,2011,C
2814,978905989,University,Gent,2010,C
2813,978905989,University,Gent,2009,C
2812,978905989,University,Gent,2008,C
2811,978905989,University,Gent,2007,C
4180,97887994449,University College of Northern Denmark (UCN),"Alborg, Denmark",2012,C
4933,97808165,University of Arizona Press,Tucson,2014,C
3280,97808165,University of Arizona Press,Tucson,2012,C
2820,97808165,University of Arizona Press,Tucson,2011,C
2819,97808165,University of Arizona Press,Tucson,2010,C
2818,97808165,University of Arizona Press,Tucson,2009,C
2817,97808165,University of Arizona Press,Tucson,2008,C
2816,97808165,University of Arizona Press,Tucson,2007,C
3241,9780520,University of California Press,Berkeley,2012,A
5033,9780226,University of Chicago Press,"Chicago, Ill.",2017,A
4911,9780226,University of Chicago Press,"Chicago, Ill.",2016,A
4910,9780226,University of Chicago Press,"Chicago, Ill.",2015,A
4570,9780226,University of Chicago Press,"Chicago, Ill.",2014,A
4337,9780226,University of Chicago Press,"Chicago, Ill.",2013,A
3219,9780226,University of Chicago Press,"Chicago, Ill.",2012,A
4388,97890367,University of Groningen,Groningen,2013,C
3910,97895210,University of Helsinki,Helsinki,2012,C
2825,97895210,University of Helsinki,Helsinki,2011,C
2824,97895210,University of Helsinki,Helsinki,2010,C
2823,97895210,University of Helsinki,Helsinki,2009,C
2822,97895210,University of Helsinki,Helsinki,2008,C
2821,97895210,University of Helsinki,Helsinki,2007,C
3914,978952219,University of Joensuu,Joensuu,2012,C
2830,978952219,University of Joensuu,Joensuu,2011,C
2829,978952219,University of Joensuu,Joensuu,2010,C
2828,978952219,University of Joensuu,Joensuu,2009,C
2827,978952219,University of Joensuu,Joensuu,2008,C
2826,978952219,University of Joensuu,Joensuu,2007,C
4344,9781870474,University of Leicester Department of Geography,[England],2010,C
4692,9780906370,University of Liverpool,Liverpool,2013,C
3309,9780906370,University of Liverpool,Liverpool,2012,C
2835,9780906370,University of Liverpool,Liverpool,2011,C
2834,9780906370,University of Liverpool,Liverpool,2010,C
2833,9780906370,University of Liverpool,Liverpool,2009,C
2832,9780906370,University of Liverpool,Liverpool,2008,C
2831,9780906370,University of Liverpool,Liverpool,2007,C
3240,9780472,University of Michigan Press,Ann Arbor,2012,B
3509,9783902382,University of Natural Resources and Applied Life Sciences,Wien,2012,C
2840,9783902382,University of Natural Resources and Applied Life Sciences,Wien,2011,C
2839,9783902382,University of Natural Resources and Applied Life Sciences,Wien,2010,C
2838,9783902382,University of Natural Resources and Applied Life Sciences,Wien,2009,C
2837,9783902382,University of Natural Resources and Applied Life Sciences,Wien,2008,C
2836,9783902382,University of Natural Resources and Applied Life Sciences,Wien,2007,C
3290,97808263,University of New Mexico Press,Albuquerque,2012,C
2845,97808263,University of New Mexico Press,Albuquerque,2011,C
2844,97808263,University of New Mexico Press,Albuquerque,2010,C
2843,97808263,University of New Mexico Press,Albuquerque,2009,C
2842,97808263,University of New Mexico Press,Albuquerque,2008,C
2841,97808263,University of New Mexico Press,Albuquerque,2007,C
4701,9788293165,University of Nordland,"Bodø​, Norway",2014,C
3274,97808078,University of North Carolina Press,Chapel Hill,2012,B
3295,978085358,University of Nottingham,Nottingham,2012,C
2850,978085358,University of Nottingham,Nottingham,2011,C
2849,978085358,University of Nottingham,Nottingham,2010,C
2848,978085358,University of Nottingham,Nottingham,2009,C
2847,978085358,University of Nottingham,Nottingham,2008,C
2846,978085358,University of Nottingham,Nottingham,2007,C
4759,97808122,University of Pennsylvania Press,Philadelphia,2014,B
4694,97808122,University of Pennsylvania Press,Philadelphia,2013,B
3216,97808122,University of Pennsylvania Press,Philadelphia,2012,B
3288,97808229,University of Pittsburgh Press,"Pittsburgh, Pa.",2012,C
2855,97808229,University of Pittsburgh Press,"Pittsburgh, Pa.",2011,C
2854,97808229,University of Pittsburgh Press,"Pittsburgh, Pa.",2010,C
2853,97808229,University of Pittsburgh Press,"Pittsburgh, Pa.",2009,C
2852,97808229,University of Pittsburgh Press,"Pittsburgh, Pa.",2008,C
2851,97808229,University of Pittsburgh Press,"Pittsburgh, Pa.",2007,C
3224,9780292,University of Texas Press,Austin,2012,B
2860,9780292,University of Texas Press,Austin,2011,C
2859,9780292,University of Texas Press,Austin,2010,C
2858,9780292,University of Texas Press,Austin,2009,C
2857,9780292,University of Texas Press,Austin,2008,C
2856,9780292,University of Texas Press,Austin,2007,C
3272,97808020,University of Toronto Press,Toronto,2012,C
2865,97808020,University of Toronto Press,Toronto,2011,C
2864,97808020,University of Toronto Press,Toronto,2010,C
2863,97808020,University of Toronto Press,Toronto,2009,C
2862,97808020,University of Toronto Press,Toronto,2008,C
2861,97808020,University of Toronto Press,Toronto,2007,C
4252,978828266,University of Tromsø,Tromsø,2011,C
3660,97890365,University of Twente [Host],Enschede,2012,C
2870,97890365,University of Twente [Host],Enschede,2011,C
2869,97890365,University of Twente [Host],Enschede,2010,C
2868,97890365,University of Twente [Host],Enschede,2009,C
2867,97890365,University of Twente [Host],Enschede,2008,C
2866,97890365,University of Twente [Host],Enschede,2007,C
3225,9780299,University of Wisconsin Press,"Madison, Wisc",2012,B
3921,97895261,University Press,,2012,C
4347,978946197,University Press,Zelzate,2012,C
2875,97895261,University Press,Joensuu,2011,C
2874,97895261,University Press,Joensuu,2010,C
2873,97895261,University Press,Joensuu,2009,C
2872,97895261,University Press,Joensuu,2008,C
2871,97895261,University Press,Joensuu,2007,C
3278,97808139,University Press of Virginia,Charlottesville,2012,C
3930,97896012,University Studio Press,Thessalonikē,2012,C
2880,97896012,University Studio Press,Thessalonikē,2011,C
2879,97896012,University Studio Press,Thessalonikē,2010,C
2878,97896012,University Studio Press,Thessalonikē,2009,C
2877,97896012,University Studio Press,Thessalonikē,2008,C
2876,97896012,University Studio Press,Thessalonikē,2007,C
2885,978807044,Univerzita J.E. Purkyně,Ústí nad Labem,2011,C
2884,978807044,Univerzita J.E. Purkyně,Ústí nad Labem,2010,C
2883,978807044,Univerzita J.E. Purkyně,Ústí nad Labem,2009,C
2882,978807044,Univerzita J.E. Purkyně,Ústí nad Labem,2008,C
2881,978807044,Univerzita J.E. Purkyně,Ústí nad Labem,2007,C
3549,978807044,Univerzita J.E. Purkyně,Ústí nad Labem,2012,D
2890,9782918428,Unknown,Unknown,2011,C
2895,9789588555,Unknown,Unknown,2011,C
4049,97890814680,Unknown,Unknown,2010,C
2889,9782918428,Unknown,Unknown,2010,C
2894,9789588555,Unknown,Unknown,2010,C
2888,9782918428,Unknown,Unknown,2009,C
2893,9789588555,Unknown,Unknown,2009,C
2887,9782918428,Unknown,Unknown,2008,C
2892,9789588555,Unknown,Unknown,2008,C
2886,9782918428,Unknown,Unknown,2007,C
2891,9789588555,Unknown,Unknown,2007,C
4678,97898998750,Unknown,Lissabon,2015,D
4797,978607401,Unknown,Mexico,2015,D
4067,97839813721,Unknown,Unknown,2010,D
4112,9783939923,UNU-EHS,Bonn,2011,D
4907,978849788,UOC,Barcelona,2010,E
4564,97891980391,Uppsala Centre for Sustainable Development,Uppsala,2014,C
4103,9788088872,Výskumný ústav živo�?íšnej výroby,Nitra,2007,D
3550,978807417,Výzkumný ústav lesního hospodářství a myslivosti,Strnady,2012,D
3551,978807417,Výzkumný ústav lesního hospodářství a myslivosti,Strnady,2010,D
2985,9788086908,Výzkumný ústav pícninářský,Troubsko,2011,C
2984,9788086908,Výzkumný ústav pícninářský,Troubsko,2010,C
2983,9788086908,Výzkumný ústav pícninářský,Troubsko,2009,C
2982,9788086908,Výzkumný ústav pícninářský,Troubsko,2008,C
2981,9788086908,Výzkumný ústav pícninářský,Troubsko,2007,C
3553,9788086908,Výzkumný ústav pícninářský,Troubsko,2012,D
2900,978952476,Vaasan yliopisto,Vaasa,2011,C
2899,978952476,Vaasan yliopisto,Vaasa,2010,C
2898,978952476,Vaasan yliopisto,Vaasa,2009,C
2897,978952476,Vaasan yliopisto,Vaasa,2008,C
2896,978952476,Vaasan yliopisto,Vaasa,2007,C
3917,978952476,Vaasan yliopisto,Vaasa,2012,D
2905,978905625,Valkhof Pers,Nijmegen,2011,C
2904,978905625,Valkhof Pers,Nijmegen,2010,C
2903,978905625,Valkhof Pers,Nijmegen,2009,C
2902,978905625,Valkhof Pers,Nijmegen,2008,C
2901,978905625,Valkhof Pers,Nijmegen,2007,C
3699,978905625,Valkhof Pers,Nijmegen,2012,D
2910,978906224,Van Arkel,Utrecht,2011,C
2909,978906224,Van Arkel,Utrecht,2010,C
2908,978906224,Van Arkel,Utrecht,2009,C
2907,978906224,Van Arkel,Utrecht,2008,C
2906,978906224,Van Arkel,Utrecht,2007,C
4331,978906224,Van Arkel,Utrecht,2013,D
3726,978906224,Van Arkel,Utrecht,2012,D
4143,97890803317,Van de Sande,Nootdorp,2012,D
2915,978905515,Van Gennep,Amsterdam,2011,C
2914,978905515,Van Gennep,Amsterdam,2010,C
2913,978905515,Van Gennep,Amsterdam,2009,C
2912,978905515,Van Gennep,Amsterdam,2008,C
2911,978905515,Van Gennep,Amsterdam,2007,C
5043,978946164,Van Gennep,Amsterdam,2017,D
3697,978905515,Van Gennep,Amsterdam,2012,D
4009,978946164,Van Gennep,Amsterdam,2011,D
4002,9789000,Van Goor,Amsterdam,2011,D
2920,97890232,Van Gorcum,Assen,2011,C
2919,97890232,Van Gorcum,Assen,2010,C
2918,97890232,Van Gorcum,Assen,2009,C
2917,97890232,Van Gorcum,Assen,2008,C
2916,97890232,Van Gorcum,Assen,2007,C
4966,97890232,Van Gorcum,Assen,2016,D
4875,97890232,Van Gorcum,Assen,2015,D
4668,97890232,Van Gorcum,Assen,2014,D
4403,97890232,Van Gorcum,Assen,2013,D
3651,97890232,Van Gorcum,Assen,2012,D
4784,97890822451,Van Hall Larenstein University of Applied Sciences,Velp,2015,C
4711,97890822451,Van Hall Larenstein University of Applied Sciences,Velp,2014,C
3774,9789077614,Van Hall Larenstein University of Applied Sciences,Wageningen,2012,C
4005,97890817426,Van Hall Larenstein University of Applied Sciences,Velp,2011,C
2925,9789077614,Van Hall Larenstein University of Applied Sciences,Wageningen,2011,C
2924,9789077614,Van Hall Larenstein University of Applied Sciences,Wageningen,2010,C
2923,9789077614,Van Hall Larenstein University of Applied Sciences,Wageningen,2009,C
2922,9789077614,Van Hall Larenstein University of Applied Sciences,Wageningen,2008,C
2921,9789077614,Van Hall Larenstein University of Applied Sciences,Wageningen,2007,C
4463,97890902559,Van Kasteel,Tilburg,2010,D
4876,97890368,Van Loghum Slaterus,Deventer,2016,D
4677,97890368,Van Loghum Slaterus,Deventer,2014,D
4480,97890368,Van Loghum Slaterus,Deventer,2013,D
2930,97890808458,Van Stiphout,Helmond,2011,C
2929,97890808458,Van Stiphout,Helmond,2010,C
2928,97890808458,Van Stiphout,Helmond,2009,C
2927,97890808458,Van Stiphout,Helmond,2008,C
2926,97890808458,Van Stiphout,Helmond,2007,C
4987,978946004,Vantilt,Nijmegen,2016,D
3890,978946004,Vantilt,Nijmegen,2012,D
2935,978946004,Vantilt,Nijmegen,2011,D
2934,978946004,Vantilt,Nijmegen,2010,D
2933,978946004,Vantilt,Nijmegen,2009,D
2932,978946004,Vantilt,Nijmegen,2008,D
2931,978946004,Vantilt,Nijmegen,2007,D
4266,978388864,VAS,Frankfurt/Main,2012,D
4308,9789756278,Vate,"Beyoğlu, İstanbul",2013,D
3482,97837281,"vdf, Hochsch.-Verl. an der ETH",Zürich,2012,B
2940,97837281,"vdf, Hochsch.-Verl. an der ETH",Zürich,2011,B
2939,97837281,"vdf, Hochsch.-Verl. an der ETH",Zürich,2010,B
2938,97837281,"vdf, Hochsch.-Verl. an der ETH",Zürich,2009,B
2937,97837281,"vdf, Hochsch.-Verl. an der ETH",Zürich,2008,B
2936,97837281,"vdf, Hochsch.-Verl. an der ETH",Zürich,2007,B
2945,978318,VDI-Verl.,Düsseldorf,2011,C
2944,978318,VDI-Verl.,Düsseldorf,2010,C
2943,978318,VDI-Verl.,Düsseldorf,2009,C
2942,978318,VDI-Verl.,Düsseldorf,2008,C
2941,978318,VDI-Verl.,Düsseldorf,2007,C
3467,978318,VDI-Verl.,Düsseldorf,2012,D
3478,9783639,VDM Verlag Dr. Müller,,2012,C
2950,9783639,VDM Verlag Dr. Müller,Saarbrücken,2011,C
2949,9783639,VDM Verlag Dr. Müller,Saarbrücken,2010,C
2948,9783639,VDM Verlag Dr. Müller,Saarbrücken,2009,C
2947,9783639,VDM Verlag Dr. Müller,Saarbrücken,2008,C
2946,9783639,VDM Verlag Dr. Müller,Saarbrücken,2007,C
2955,978908571,Veen Magazines,Diemen,2011,C
2954,978908571,Veen Magazines,Diemen,2010,C
2953,978908571,Veen Magazines,Diemen,2009,C
2952,978908571,Veen Magazines,Diemen,2008,C
2951,978908571,Veen Magazines,Diemen,2007,C
3835,978908571,Veen Magazines,Diemen,2012,D
4879,9789070099,Vereniging Natuurmonumenten,'s-Graveland,2014,E
4988,9783946117,Verl. Deutsche Forschungsanstalt für Lebensmittelchemie (DFA),Freising,2016,D
4772,9783938896,Verl. Deutsche Forschungsanstalt für Lebensmittelchemie (DFA),Freising,2015,D
4549,97890822070,Verl. Deutsche Forschungsanstalt für Lebensmittelchemie (DFA),Freising,2014,D
4767,9783938896,Verl. Deutsche Forschungsanstalt für Lebensmittelchemie (DFA),Freising,2014,D
4548,9783938896,Verl. Deutsche Forschungsanstalt für Lebensmittelchemie (DFA),Freising,2013,D
2960,978389533,Verl. Die Werkstatt,Göttingen,2011,C
2959,978389533,Verl. Die Werkstatt,Göttingen,2010,C
2958,978389533,Verl. Die Werkstatt,Göttingen,2009,C
2957,978389533,Verl. Die Werkstatt,Göttingen,2008,C
2956,978389533,Verl. Die Werkstatt,Göttingen,2007,C
3503,978389533,Verl. Die Werkstatt,Göttingen,2012,D
4132,978389735,Verl. Regionalkultur,Ubstadt-Weiher,2012,D
3381,978184467,Verso,London,2012,B
2965,9789079935,Victorius,Soest,2011,C
2964,9789079935,Victorius,Soest,2010,C
2963,9789079935,Victorius,Soest,2009,C
2962,9789079935,Victorius,Soest,2008,C
2961,9789079935,Victorius,Soest,2007,C
4562,97860462,Viet Nam National University Press,Ha Noi,2012,C
4233,978908839,Vilans,Utrecht,2008,D
4818,9789186517,VINNOVA,Stockholm,2010,E
4151,97890817451,VLIZ,"Oostende, België",2011,D
2970,97890804757,VNG International,Den Haag,2011,C
2969,97890804757,VNG International,Den Haag,2010,C
2968,97890804757,VNG International,Den Haag,2009,C
2967,97890804757,VNG International,Den Haag,2008,C
2966,97890804757,VNG International,Den Haag,2007,C
4658,978946108,Vrije Universiteit,Amsterdam,2014,C
4757,978946108,Vrije Universiteit,Amsterdam,2013,C
4122,978946191,Vrije Universiteit,Amsterdam,2012,C
4187,978946108,Vrije Universiteit,Amsterdam,2012,C
3748,9789073815,Vrouwennetwerk Universiteit Utrecht,Utrecht,2012,C
2975,9789073815,Vrouwennetwerk Universiteit Utrecht,Utrecht,2011,C
2974,9789073815,Vrouwennetwerk Universiteit Utrecht,Utrecht,2010,C
2973,9789073815,Vrouwennetwerk Universiteit Utrecht,Utrecht,2009,C
2972,9789073815,Vrouwennetwerk Universiteit Utrecht,Utrecht,2008,C
2971,9789073815,Vrouwennetwerk Universiteit Utrecht,Utrecht,2007,C
4824,978389965,VSA-Verl.,Hamburg,2015,E
4719,978386576,VTI,Braunschweig,2014,C
4634,978908659,VU University Press,Amsterdam,2014,C
3840,978908659,VU University Press,Amsterdam,2012,C
2980,978908659,VU University Press,Amsterdam,2011,C
2979,978908659,VU University Press,Amsterdam,2010,C
2978,978908659,VU University Press,Amsterdam,2009,C
2977,978908659,VU University Press,Amsterdam,2008,C
2976,978908659,VU University Press,Amsterdam,2007,C
4349,97891637,Vulkan,Stockholm,2013,D
4087,97838359,VVB Laufersweiler,Giessen,2011,D
2990,97890400,Waanders,Zwolle,2011,C
2989,97890400,Waanders,Zwolle,2010,C
